channel_id,title,description,custom_url,handle,country,joined_date,subscribers,total_videos,total_views,keywords,has_instagram,has_tiktok,has_twitter,has_facebook,cross_platform_count,badges
UCv7TYWhF5jhtuY3FDPf06Aw,Kids Channel Nursery Rhymes and Baby Songs,"Kids Channel Nursery Rhymes and baby songs is home to various popular kids rhymes both new & classic that educate & entertain toddlers. They'll enjoy singing and dancing to our wonderful collection of 3D animation videos including Baby Shark, Johny Johny Yes Papa, Twinkle Twinkle Little Star, Wheels on the Bus, ABC Song, Colors song & many more!

Our preschool videos have been created to make learning fun, impart family values & encourage healthy habits. Parents will realise that our channel is ",,,United States,2014-10-30,1170000,1119,833053316,kids channel|nursery rhymes|baby songs|childrens music|cars|cartoon|baby shark|wheels on the bus|kids tv|baby|kids|toddler|sing along|education|entertainment|kid|kids videos|videos for kids|cartoons for kids|nursery|animation|nursery|nurseryrhymes|babysongs|abc|123|colors|cartoon for kids|baby song|kids songs|animal sounds|story time|baby care|songs nursery|song kids|boo boo song|children story|rhymes baby|pre school videos|song abc|song kid,False,False,False,False,0,VERIFIED_CHANNEL
UCx3RchaoRFpDpB60x7xRREw,Meekah - Educational Videos for Kids,"Explore the wondrous world with Blippi and Meekah. There are so many exciting things to see and learn. Feed your kids’ curiosity while they learn about vehicles, animals, the natural world and so much more. Blippi and Meekah help aid children‘s understanding of the world and encourage vocabulary development. Join the adventures as Blippi and Meekah visit exciting places such as children’s museums and the zoo! They love singing, dancing, playing and exploring. Their contagious curiosity engages y",,,United States,2022-03-01,6080000,1190,5227628891,blippi|blippi videos|blippi buddy|blippi and meekah|safari for kids|meekah|blippi zoo animals|blippi jungle animals|educational videos for kids|learning for kids|blipi|blippy|blippi visits|blippi explores|kids tv shows|kids|educational|education|learning|blippi|new blippi|blippi colors|learn colors|blippi museum|blippi science|science for kids|meekah|meeka|mikah|mika|blippi and meekah|blippi and friends,True,True,False,True,3,
UCpnDeduW4x-ww_UOaUAH6WQ,Kids Tv - Preschool Learning Videos,"Kids TV Preschool Learning is home to various popular nursery rhymes & kids songs featuring Bob the Train, Super Supremes, Junior Squad & more that educate & entertain toddlers & preschoolers through music & story-telling! Children can sing along to rhymes for kids & baby songs like Baby Shark, Wheels on the Bus, Johny Johny Yes Papa & more!

Our animated videos for kids have been created to make learning fun, impart family values & encourage healthy habits while entertaining our babies, toddler",,,United States,2013-10-03,2200000,1481,1801224799,nursery rhymes|songs for babies|kids songs|kids tv|abc|baby|funny|cartoons|rhymes|kids|preschool|kindergarten|videos|songs|education|youtube|children|babies|nursery rhymes|baby songs|abc song|kids songs|kids tv preschool|childrens songs|animal song|for kids|baby cartoon|kids tv|baby shark|for babies|for toddlers|animal sounds|animal cartoon|kids rhymes|songs for kids|boo boo song|baby videos|kids videos|kids show|jingle bells|kids videos|song,False,False,False,True,1,VERIFIED_CHANNEL
UCWIXaSAwhR0KvMqZMdkolaA,Family Lifestyle ,"



---

Welcome to [Family lifestyle]!
Join us as we share our everyday family adventures, from fun activities and home projects to parenting tips, family routines, and healthy living. Whether it's crafting DIY projects, cooking together, or exploring exciting places as a family, we're here to inspire you to make the most of every moment with your loved ones.

What you'll find on our channel:

Family vlogs and adventures

Simple and delicious family recipes

Parenting advice and experiences 

W",,,,2025-05-10,82000,924,2004984,,False,False,False,False,0,
UCrXQvORCzycJ9mwE0bsLibQ,Daral - Iranian lifestyle,"Hello dear friends, welcome to the Daral channel.
In this channel, you will witness the adventures of Amir's family in the heart of nature.
We haven't been active on YouTube for a long time, but thanks to your kindness and support, we are now a family of 100,000 subscribers. We greatly appreciate your love and thank all of you dear friends for it.
We hope to take you into the embrace of nature for a few minutes, away from the hustle and bustle of cities, and convey a good feeling to you.
We wish",,,,2023-03-26,214000,1080,158605999,,False,False,False,False,0,VERIFIED_CHANNEL
UCnxJqjEqrGGQe2OAHiHd0Eg,Sarah • Family Life | Cozy Home & Lifestyle 🤍,"Sharing cozy home life, family routines, easy meals, and simple living inspiration - warmth and charm in every day ✨ 

Family of 10 | Victorian Home Living 🤍

I’m a homemaker and mama sharing everyday life, from home routines and cooking from scratch to cleaning tips, cozy decor, and lifestyle inspiration.

Here, we celebrate warmth, intentional living, and the little moments that make a house a home—creating a space full of charm, comfort, and joy.

Subscribe for weekly inspiration on family li",,,United States,2012-05-21,14500,136,1009847,cozy fall|fall vibes|cozy autumn|autumn cozy|cozy fall day|cozy fall vibes|cozy fall day vlog|cozy early fall day|cozy fall aesthetic|cozy fall day in my life|cozy fall decor|simple living|simple life|slow living|simple living tips|living simply|living a simple life|simple slow living|the art of simple living|motherhood|slow motherhood|simple motherhood|motherhood or career|how to love motherhood|reality of motherhood|navigating motherhood,True,False,False,False,1,
UC7zOxS8nYX214NlGa1ywNIw,Isaac Family Lifestyle ,"Welcome to Isaac's family lifestyle Youtube channel.  We are a simple modern family of 6, and we live in Germany. We just want to share our lifestyle with you.",,,Germany,2022-10-15,2810,226,3549831,,False,False,False,False,0,
UCUg7EafRUm0RPzrrxoQJhjw,JOE BREEZY LIFESTYLE & FAMILY,"Welcome to JOE BREEZY LIFESTYLE & FAMILY channel. We’re all about celebrating the art of everyday living. This channel brings you content that inspires, motivates, and helps you live your best life.
✨                                             ✨                                             ✨
Join our growing community and discover new ways to make every day extraordinary. Don’t forget to subscribe and hit the bell for Daily / weekly inspiration!

Let’s create a life you love, together. 💫❤️
",,,Kenya,2017-10-07,44200,27,791777,DIANA BAHATI|DIANA MARUA|BAHATI KENYA|BAHATI|THE J&E FAMLY|THE ACE FAMILY|THE WAJESUS FAMILY|BAHATI THE ALBUM|RISS AND QUAN|LOVE|YOUNG COUPLE|RELATIONSHIP|COUPLE GOALS|DJ DIBUL|DOREA CHEGE,True,False,False,True,2,
UCt_KDu-DtBqvIw7X-V7mlmQ,Pari's Lifestyle,"Hello friends, I am Pari and this account is all about fun Masti and Entertainment Purposes. We have 12+ Million Subscribers on YouTube. Active in video creations on fun, Family drama, comedy, challenges, moral stories Brand Collaboration and much more.  

If you love YouTube Shorts videos, then you should check out Pari's Lifestyle Shorts on YouTube. Link in the below! Go Check it!
https://www.youtube.com/channel/UCWBf_sbrlRFb0PgSPC3mXNA

Thanks a lot for showing so much love to our channel so ",,,India,2018-11-26,13800000,928,9378221955,pari's lifestyle|paris lifestyle new video|pari new video|pari vala cartoon,True,False,False,True,2,
UCi5_GXxKjgiW0oWAMYBnNIA,prabhati family lifestyle,"ଜୟ  ଜଗନ୍ନାଥ , ମୁଁ prabhati family life style, ସାରା ଓଡିଶା ବାସୀ ଙ୍କ ହୃଦୟରେ  ମୁଁ ରହିବାକୁ  ଚାହୁଁଚି, ମୁଁ ମୋର  struggle lifestyle, cooking travelliing ସବୁ  ମୋ chennal ମାନେ ଆପଣଙ୍କ  share କରିବି, vdo ଗୁଡିକ  ନିହାତି ଦେଖନ୍ତୁ, ଭଲ  ଲାଗିଲେ ସମସ୍ତଙ୍କୁ share କରିଦିଅନ୍ତୁ, like, subscribe  କରିଦେବେ ଦୟାକରି 🙏🙏🌹🙏🙏",,,,2023-01-22,9180,1786,5029246,,False,False,False,False,0,
UCTk9yzZAXir64WOpXt5DosA,Family Traveler அமெரிக்க VLOGS,"We love traveling together as a family. We (Satish, Swetha) are from Chennai, Tamil Nadu, India and currently residing in USA. SUBSCRIBE (it's free) to follow our travel!

I share travel, life style, cooking, recipe, shopping, grocery, organization, review and day in my life videos.

Shop my Favorite items in Amazon:
https://amzn.to/3X1zsCo

☼ WANT TO FOLLOW ALONG OUR JOURNEY AND SUPPORT US ? :

🔻🔻S U B S C R I B E 🔻🔻
https://bit.ly/2GVwEjq

Don't forget to turn notification bell on so you WON'T",,,United States,2018-10-08,120000,917,44672001,FamilyTravelerVLOGS|tamil|USA|tamilvlogger|tamillifeinusa|tamillifeinnewYork|tamilvlogs|vlogs|tamillife|US|lifestyle|UShome|HOMEinUSA|NewyorkHome|NRI|Indianamerican|Vlog|america|tamilhome|USAHome|newyork|kitchen|organization|nrimomlifestyle|night time routine|pantry|cooking|food|recipes,True,True,True,True,4,
UCN2FNjALOC1OoryKcssOi5Q,The Sangwan Family,"Hi Viewer, 
Thanks for watching my channel and coming until here to find out more about myself or about my channel. 
We create funny videos, travel Vlogs, health related videos and informative videos for the wider audience. The only purpose of this channel is to spread happiness, show around various places via Vlogs and provide informative knowledge to the viewers. 

If you like my videos then please do subscribe my channel and i promise you won't regret that. 

For any queries personal/business",,,United Kingdom,2014-01-12,824000,524,101062412,Indian Vlogger|Indians in England|Youtuber|Indian Youtuber Lifestyle|vlogs|Indian Students in England|Student visa|lifestyle|career|Study in UK|Indians in UK|Jobs in UK|UK jobs|passive income,False,False,False,False,0,
UCPu78bdv1WY6b9Kk7xixhQw,The Ingham Family,"We’re the Ingham Family — Chris, Sarah, Isabelle (20), Esmé (16), Isla (13), Jace (6), Mila (4), Aurora (2), and our pup Prinny. We're a UK family splitting our time between England and Dubai, sharing our lives through daily vlogs (6 days a week). We're all about homeschooling, family fun, and making memories while traveling the world — especially in our self-converted Sprinter van! #vanlife 

Subscribe to join the #IFAM and follow our adventures.





",,,United Kingdom,2011-10-29,1380000,3459,703754714,Ingham|Family,False,False,False,False,0,VERIFIED_CHANNEL
UC-hM2NaWyPAVTp5aiDZttkA,UK Family Vlog,"Who Are The UK Family Vlog?

We are the Kilgariff Family from Stoke on Trent in the UK. We have been uploading on YouTube since August 2014, since recording daily our family has grown, as well as capturing the good and the bad moments.

We are Dave (Dad), Emma (Mum), Liam (16), Ryan (11), Sophie (7), Isla (4), Darci (1), also Toby The Dog and Poppy The Cat will make the odd appearance during the vlogs.

Hope you enjoy watching the glimpse into the fun and laughter of our sometimes crazy family l",,,United Kingdom,2014-08-12,8730,0,0,UKFV|UK family vloggers|UK Family Vlog|ukfamilyvlog|surprise|family vlog|family vlogger|family life|uk family|Parenting|Parents|Parent|Dad|Mum|Mom|Family|Brother|Sister|Challenge|Challenges|Craft|Making|Cooking|Art|Hack|DIY|Fun|British|Viral|Transgender|Real Life|Traveling|Gender Dysphoria|College|School|Family UK|Family UK Vlog|British Accent|Video Dairy|Reality TV|Daily|Vlogger|Funny|Crazy|Happy|mummy|Family Friendly|Dave|Emma|Liam|Ryan|Sophie|Isla|Darci|Toby|Poppy|My Family,True,False,True,True,3,VERIFIED_CHANNEL
UCa34wX6lIoc6tyQENlvjg6g,Being UK  Family Vlog,"ಹಾಯ್ ಫ್ರೆಂಡ್ಸ್ ಹೇಗಿದ್ದೀರಾ? ನಮ್ಮ ಚಾನೆಲ್ ಗೆ ನಿಮಗೆ ತುಂಬು ಹೃದಯದ ಸ್ವಾಗತ, ನಮ್ಮ ಚಾನೆಲ್ ನಲ್ಲಿ ನಿಮಗೆ ಕನ್ನಡ ಕಾಮಿಡಿ ಕಾರ್ಟೂನ್ ವಿಡಿಯೋ ಮತ್ತು ನಮ್ಮ ಮನೆಯಲ್ಲಿ ನಡೆಯುವಂತಹ ಅತ್ತೆ ಸೊಸೆ ಜಗಳದ ಕಾಮಿಡಿ ವಿಡಿಯೋ ಮತ್ತು ಸ್ಕೂಲ್ ನಲ್ಲಿ ಮಕ್ಕಳ ತರಲೆ ಕಾಮಿಡಿ ವಿಡಿಯೋ ಗಂಡ ಹೆಂಡತಿಯ ಪರಸ್ಪರ ಪ್ರೀತಿ ಮತ್ತು ಜಗಳದ ಕಾಮಿಡಿ ವಿಡಿಯೋ ಹಾಕುತ್ತೇವೆ ನೋಡಿ ಪ್ರೋತ್ಸಾಹಿಸಿ ಇನ್ನೂ ಹೆಚ್ಚಿನ ಕಾಮಿಡಿ ವಿಡಿಯೋ ಗಳಿಗಾಗಿ ನಮ್ಮ YouTube ಚಾನೆಲ್ಅನ್ನು subscribe ಮಾಡಿಕೊಳ್ಳಿ ಮತ್ತು ನಮ್ಮ ಸೋಶಿಯಲ್ ಮೀಡಿಯಾ ಲಿಂಕ್ ಗಳನ್ನು ಕೊಟ್ಟಿರುತ್ತೇನೆ ಫಾಲೋ ಮಾಡಿ ಇಂತಿ ನಿಮ್ಮ ಪ್ರೀತಿಯ ಶಾಂತಕ್ಕ urf (ಪ್ರಿಯಾ ಮಂಜುನಾಥ ಅಂ",,,India,2021-05-16,181000,1419,122602030,Kannada Cartoon|Kannada Comedy Cartoon|Kannada Moral Stories|Kannada Vlogs|Kannada joke's|Kannada funny video|Vagatu galu|Karnataka|Kannada reels|Cartoon Kannada|Kannada Cartoon channel|Malnad Kannada Cartoon channel|Kannada Cartoon Stories|Cartoon Story in Kannada|Stories Kannada|horror stories in Kannada|Ghost stories in Kannada|Atte sose comedy|Atte sose stories in Kannada|comedy stories in Kannada|Family|Being UK Family vlog,True,False,False,True,2,
UCtg19lKuAVJpxn-Xhv-WLTA,Priti’s family in Uk vlog,"Hello dear 
To all my YouTube family.
This channel is all about on well organised lifestyle without any family and friends support, also about simplicity because I believe only one thing is that, Honestly is your good and and true friends.
Please consider to do Subscribe to my channel for new videos it is completely free and it's means a lot to me.
Thank you 🙏 
 
 Follow me on 
My Facebook page link:
https://www.facebook.com/Pritis-family-in-Uk-vlog-108573835021948/

My Instagram Link: http://ww",,,United Kingdom,2019-08-12,1840,1095,533254,Priti’s family in Uk vlog|Deep's all in one channel|Cooking|Twinsmom|Daily activities|indianfamilyinuk|Every day homemaker ladies life|Workingmominuk|Nriworkingmom|Organizeddailylifewithoutfamilysopport|Besan Laddu|Jabkoisabjinahotoyebanaye|Nishamadhulika|Masalakitchen|4kidsmothor|14wedding anniversary|Weekly grocery shopping haul|Uktoindiatravel|Raksha ki rasoi|cookwithparul,True,False,False,True,2,
UCYoiQfqe0J6J6BID0J6JTPg,Fil British family vlogs,"Welcome sa aming munting tahanan
Simpleng buhay namin dito sa UK

Please don’t forget to subscribe my channel and like my video 
Thank you all 

Add me on
Facebook:Jhen Percival 
Instagram:Bisdak&british _Fam



April 1, 2019——-393 Subscribers 

May 25,2019————-1000subscribers",,,United Kingdom,2018-07-03,52300,2153,16316539,,False,False,False,False,0,
UCxq523tQwXhcgDDqBuwoiMQ,Lovleen Vats,Entertainer,,,,2020-05-02,707000,1465,377212858,,False,False,False,False,0,
UCmKxf6bbhkUuVu4Ps3bfC6A,My OzLife,"Selamat datang di channel kita My OzLife
Perkenalkan nama saya Dwi, Istri dari Justin dan Ibu dari Isabella dan Zachary
Saya berasal dari Semarang Indonesia 🇮🇩 tinggal di Australia 🇦🇺 
Saya mau berbagi kegiatan kita sehari-hari, masak-memasak, traveling dll. 
Semoga channel ini bermanfaat
Jangan lupa dukung channel kita dengan SUBSCRIBE & SHARE.
Trimakasih 😘",,,Australia,2019-08-30,610000,936,192212856,Ozlife|Dwimckinley,True,False,False,True,2,
UCtAXjvtx_fJdc8-kTAEcv6g,Maria & Family Vlogs,"Aslam u Alaikum! I’m Maria Asif, and welcome to Maria & Family Vlogs — our little corner of happiness from Sydney, Australia 🇦🇺!
On this channel, I share my everyday life as a Pakistani living in Australia, including:
✨ Lifestyle & Home Cleaning
✨ Tips & Tricks for Home Management
✨ Kids Parenting & Family Life
✨ Cooking, Food Reviews & Easy Recipes
✨ Makeup Reviews, Beauty Hacks & DIYs
✨ Day Outs, Travel Vlogs & Life in Sydney

I post daily vlogs capturing our real-life moments, experiences, an",,,Australia,2016-10-21,5770,695,1254626,Pakistan Vlogger in Australia|Pakistani Mum Vlogs in Sydney|Pakistani Living in Australia|Pakistani Family In Australia|Raising Kids in Australia|Halal Food Places in Sydney|Halal Grocery Shopping In Australia|Masjid in Australia|Pakistani Living In Sydney|Pakistani vlogger in Australia|Pakistani In Australia|Life of Pakistani Family In Australia|Pakistani Home in Australia|Pakistani Culture in Australia|how Pakistanis Live in Australia|Australian Pakistani Family,True,True,False,True,3,
UCgWYulnI9jVbikYmU6bVpXA,Canada Family Vlogs,#patna #students #immigration #canadafamilyvlogs #canada #calgary #toronto #alberta #vancouver #viralvideo #viralshortvideo #viralvlogs #travel #indianrailways #india #indianfood #punjab #punjabi #amritsar #bihar #asmrvideo #food #foodie #foodies #delhi #candafamilyvlogs #canada #shorts #shortsvideo #short #thejointfamilyvlogs #punjabivlogs #canadafamilyvlogs #canadacouple #jattprabhjot #jattlife #brampton #toronto #jointfamilyvlog #jointfamilyvlogs  #jointfamilyvlog #food #foodie #foodreview #s,,,Canada,2016-02-16,14300,720,1225813,the joint family vlogs|happy joint family|joint family vlogs|the joint family|canadian joint family|the joint family vlogs|the joint family vlog|the joint family kitchen|canada couple|jatt prabhjot|punjabi vlogger|asmr|canadafamilyvlogs|canadafamilyvlog|lifeincanada|canadafamilyvlogs|canadafamily|canada family vlogs|canada family|punjabi familly|punjabifamily|jattprabhjot|ravish vlogs|ravish vlogs|gulatifamily|gulatifamilysaskatoon|fun,False,False,False,False,0,
UCUA-OKbvCVNChlyaG5CsqhA,Canadian Family Vlog,"Canadian Family Vlog: Welcome to the family, in this vlog we upload daily videos of our life. My wife and I have 4 kids and try our best to bring them up in a house that honors God. We aren't perfect, but it is a good thing we have a God that is and who gives us plenty of second chances. We have three main principles in our household

1) Love the Lord your God with all your heart and with all your soul and with all your mind and Love your neighbor as yourself. Mathew 22:37
2) Always strive to sh",,,,2014-02-13,4610,716,864241,Family|Vlog|Christian|Daily Videos,True,False,True,True,3,
UCochAaNGtKkuPsmpw1JkH1A,Gulati Family in Canada,"Hi YouTube Family! Welcome to our Channel!

We are an Indian couple, family of three (Jasmeet, Neha and our little princess Aria) now settled for more than a decade in North America (Canada, Saskatchewan – The Land of Living Skies).  On this channel, we share our daily life, personal adventures, fun outings, travel vlogs, cooking recipes and everything that makes life special — it’s all here! 

If you love keeping it real, seeing how others juggle work, life, and fun, or just enjoy a peek into a",,,Canada,2020-09-29,54900,1327,23000727,Indian|family|Saskatchewan|Saskatoon|Desi|Canadian|immigration|canadiancouple|saskdesi|newcomers in saskatoon|food|indian food recipies|yxe|canadapr|life in saskatchewan|punjabi,True,False,False,True,2,
UCv9KaLMgXHG4Cafo8_qopsg,Suharsh Family in Canada,"Hello friends welcome to Suharsh Family in Canada .I live in Canada. this channel is all about daily vlogs,  healthy recipes, and cooking vlogs, entertainment vlogs. please subscribe to my channel and support me 🙏❤️😊
Thanks for watching...😊
",,,Canada,2022-02-28,331000,942,333192841,suharshkitchen|recipes in telugu|eatingchallenge|foodies|telugucooking|cookingchannel|foodlovers|spicefood|spicy food|spicy recipes|village food|village recipes|nri vlogs|nri telugu|usa vlogs|america vlogs|america lo|canada vlogs|viral videos|biryani|telugu|nri in america|usa nri|daily vlogs|america vlogs|canada lo telugu vlogs|comedy videos|funny|telugu vlogs|funny couples|rayalaseema|suharsh family in canada|comedy couples|comedy telugu videos,True,False,False,True,2,VERIFIED_CHANNEL
UCEdhDTg-o0-6FqWsmeB1MAw,The Gujju family in Canada,"Hello and welcome to our channel!

We are an Indian family from Gujarat, currently living in Ontario, Canada. This channel is all about our life in Canada — our experiences, family moments, fun adventures, and everything in between. Some days are funny, some are crazy, and some are just beautifully normal.

Our little world includes our adorable daughter Pihu, my husband Ronak Dave, and me, Rucha Dave. We are regular working professionals sharing our real, unfiltered family life with you.

If yo",,,Canada,2019-12-06,7780,556,1091576,,False,False,False,False,0,
UC0RIR-ic21_RJMJVMPP_0MQ,Canadian Family Life,"We are not perfect! We are a real family sharing the good, the bad and everything in between!

Welcome to our channel!

We are a family of 4 and 1 doggie from rural New Brunswick, Canada. Join us as we navigate this thing called life and have fun while doing so. Let me introduce our family:

Dad- Chris (Mr Fix It)
Mom- Tiffany (that’s me!! lol)
Daughter- Bella (14 years old)
Son- Alex (13 years old)
Goofy dog- Missy (13 years old hooman years, 91 years old dog years!)

Please send help! 3 teenag",,,Canada,2022-12-05,11600,828,371313,family|family life|canadian life|family fun|family life in canada|family vlog|daily vlogs canada|family grocery|cooking|simplemeals|recipes|homemade|homemadefood|homecooked|foodhauls|foodbank|food pantry|indoor gardening|container garden|gardening|diy projects|family togetherness|canadian family life|canadian life vlog|family life vlog|new brunswick|canada vloggers|Canada|USA|USA vlog|Canada Vlogg|vloggers|Entertainment|cooking|Homestead|Homesteading|Reviews,True,False,False,True,2,
UCI86O2Dr9tU60b6CMhOZYNg,Canada Couple Vlogs,"We created our first channel to help people who are planning for Canada PR (Permanent Residency) or are already in Canada. We moved to Canada in April 2018 after getting Canada PR. In the process of getting the PR (Permanent Residency), we had so many learnings by doing lots of mistakes. We would like to share those best practices with everyone so that you can save time and effort while acquiring Canada PR. We upload engaging videos for the relevant audience on how life in Canada is, how to move",,,Canada,2019-12-15,887000,727,506572076,canada couple|canada couple vlogs|canada|canada vlog|Alexa|canada house tour|canada vlogs|canadian couple vlog|canadian couple|canada couple home tour|canada couple youtube|Canada pr|life in canada|canada lifestyle|canada vlogs indian|canada vlogs hindi|Canada travel vlogs|canada life|hindi vlogs|canadian couple vloggers|moving to canada|toronto vlogs|immigrate to canada|canada immigration|canada|canada vlogs indian|canada house tour,True,True,True,True,4,VERIFIED_CHANNEL
UC-0XZzV9y16bKIuWb4qWkCg,Filipino Czech family,,,,,2017-05-22,208000,1044,72227596,,False,False,False,False,0,
UCpX0Oh5UZSmoGdapjJLvvfQ,Mami Aireh (Fil-Swiss Family vlog),Filipina Swiss living Simple life 🇵🇭🇨🇭,,,Switzerland,2016-06-12,60800,1072,14449996,filipinaSWISSFAMILY FILIPINO SWISS FAMILY FILIPINA MOM ABROAD AGE GAP COUPLE,False,False,False,False,0,
UCIVDPLH_7OhX0HAb8BYDsbA,Rhea & Roy Family Vlog,We are a Filipina/Australiano couple. Thank you for joining our journey :);,,,Philippines,2024-06-02,10000,613,2067654,filipina|filipino|philippines|filipinas|australian|negros island|la castellana|love|dating|online dating|vlog|vlogs|vlogger|vloggers|vlogging|philippines vlog|philippines travel|philippines travel vlog|philippines travel vlogs latest|american filipino couple vlogger|australian filipina couple vlogger|famous filipino vloggers on youtube|day in my life vlog philippines|travel with me to the philippines|farm|rice|pilipinas|passport bro|passport bros|youtuber|youtubers,False,False,False,False,0,
UCdBpCFv_RTOOBrImOlPT97g,RodVivKids Family Vlog Philippines 🇵🇭 ,"We're a Dutch Filipino Family who lived 2+ decades in Asia. This is our new channel, our old one got hacked 🥹. We reuploaded most of our former vlogs. So this is the NEW RodVivKids Family Vlog channel, welcome♥️. We're posting 3 times a week since a year or so.
Also check our The Hightrees family vlog channel. Presently not very active there though 



#rodvivkids #familyvlog #family #filipino #foreign #vlog #youtubers #europe #philippines #pinas #germany #holland #marriage #filipina #morefunint",,,Philippines,2021-11-15,11000,1565,1135458,family vlog|eurasian family|rodvivkids family|dutch filipino|half filipino|halfies|family vlog philippines|Dutch Filipino|American|kids|rodvivkids|bisaya|vlog|tagalog|filipino|philippines|fil-am|manila|europe|ofw|abroad|traveling|family with kids|traveling family|family vloggers|family vloggers philippines|simple|life,False,False,False,False,0,
UCOeJBQGvDaEXQZSwTr_V2ow,Fina's Vlog,"Welcome to our family lifestyle vlog, where we share what it's like living in the UK as a Filipino-British family who loves visiting new places to film and take photos. From the vibrant city streets of London to the beautiful countryside, we're excited to share our experiences and insights with viewers who want to learn more about what makes the UK such an amazing place. Follow along as we share travel vlogs, Filipino food recipes, and more.

In all of my videos I use music from Epidemic Sound. ",,,United Kingdom,2023-04-09,8690,189,1103139,life in uk|british filipina|long distance relationship|ldr couple|filipino food|foreigner reaction to filipino food|pinoy food|food reaction,True,False,False,True,2,
UC-M2xqLWTXptiOSAom8GjFw,Rolwes  family Vlog ,"Welcome to our life in the USA! 🇺🇸 We’re a Filipino-American family sharing real, heartfelt, and sometimes messy moments of our everyday life.
Our story includes our amazing non-verbal autistic son and our two daughters (who are a little camera-shy), plus the adventures, laughs, and challenges that come with family life. 💛

Fun fact: I met my husband online through Filipino Cupid! ❤️ Now we’re building a life full of love, laughter, and unforgettable memories.
Join us to experience our family ad",,,United States,2020-06-03,8880,902,1239762,SMALL YOUTUBER|FILIPINA IN ALABAMA|BUHAY SA AMERICA|FILIPINA SIMPLE LIFE IN AMERICA|FILIPINO SMALL YOUTUBER,False,False,False,False,0,
UCKGhcY5F8Xo3O-R_eo58ISg,Simple Indian family vlog,"Two sister best friends daily life video 
 Subscribe our channel on YouTube 
",,,,2014-07-27,10900,974,1635279,,False,False,False,False,0,
UCpo_bRRIG8SfEXRhEvG94JA,Indian Foodie Family Vlogs,"Formerly as ""Direct from Indian Kitchen"" 1 Day = 1 Video Lifestyle Daily Vlogging 

Instagram - @directfromindiankitchen
Facebook - https://www.facebook.com/directfromindiankitchen
For collaboration - directfromindiankitchen@gmail.com

Indian Foodie Family Vlogs

I am working Mother and try to manage my work, family, my life, in best possible way. I love to cook.

What is a working mother called?
Is it good to be a working mom?
What is the challenge of working mom?
Can a career woman be a mother",,,India,2022-09-18,2320,1530,1215031,Working Indian Mother|Working Indian Mom|Working Mom|Working Mother|Direct from Indian Kitchen|Indian Kitchen|Daily Vlogs|Daily Video|Mini Vlogs|Daily Mini Vlogs|Recipes|Vegetarian Recipes|Family Vlogs|Family Daily Vlogs|Family Mini Vlogs|Family Daily Mini Vlogs|The Great Indian Kitchen|What is the challenge of working mom?|Can a career woman be a mother?|Is it good to be a working mom?|Are working moms happier?|How do working moms feel?,False,False,False,False,0,
